5305845;5494463;5484976;346519;962033;"8.13.2"
5305845;5494463;5484976;346519;962033;"8.13.1"
5305845;5494463;5484976;346519;962033;"8.13.0"
5305845;5537260;5484976;346519;962033;"8.12.3"
5305845;5537260;5484976;346519;962033;"8.12.2"
5305845;5537260;5484976;346519;962033;"8.12.1"
5305845;5537260;5484976;346519;962033;"8.12.0"
5293454;5537260;5484976;346519;962033;"8.11.5"
5293454;5537260;5484976;346519;962033;"8.11.4"
5293454;5537260;5484976;346519;962033;"8.11.3"
5293454;5537260;5484976;346519;962033;"8.11.2"
5293454;5537260;5484976;346519;962033;"8.11.1"
5293454;5537260;5484976;346519;962033;"8.11.0"
5281132;5537260;5519766;334005;929245;"8.10.0"
5292955;5511125;5419737;334005;843244;"8.1.2"
5292955;5511125;5419737;334005;843244;"8.1.0"
5292955;5511125;5419737;334005;857146;"8.0.2"
5292955;5511125;5419737;334005;857146;"8.0.1"
5292955;5511125;5419737;334005;857146;"8.0.0"
5293728;5567679;5461242;334005;905658;"7.9.0"
5271808;5567679;5403264;334005;905658;"7.8.2"
5271808;5567679;5403264;334005;905658;"7.8.1"
5271808;5567679;5403264;334005;905658;"7.8.0"
5485632;5567679;5418223;334005;905658;"7.7.5"
5485632;5567679;5418223;334005;905658;"7.7.4"
5485632;5567679;5418223;334005;905658;"7.7.3"
5485632;5567679;5418223;334005;905658;"7.7.2"
5485632;5567679;5418223;334005;905658;"7.7.1"
5485632;5567679;5418223;334005;905658;"7.7.0"
5420238;5567679;5418223;334005;905658;"7.6.0"
5410660;5551770;5395270;334005;905658;"7.5.0"
5410660;5447486;5395270;334005;905658;"7.4.3"
5410660;5447486;5395270;334005;905658;"7.4.2"
5410660;5447486;5395270;334005;905658;"7.4.1"
5410660;5447486;5395270;334005;905658;"7.4.0"
5250165;5447486;5395270;334005;905658;"7.3.1"
5250165;5447486;5395270;334005;905658;"7.3.0"
5240616;5447486;5395270;334005;905658;"7.2.2"
5240616;5447486;5395270;334005;905658;"7.2.1"
5240616;5447486;5395270;334005;905658;"7.2.0"
5292955;5511125;5419737;334005;857146;"7.11.0"
5322262;5565580;5461242;334005;857146;"7.10.1"
5322262;5565580;5461242;334005;857146;"7.10.0"
5252989;5447486;5395270;334005;905658;"7.1.2"
5252989;5447486;5395270;334005;905658;"7.1.1"
5252989;5447486;5395270;334005;905658;"7.1.0"
5075160;5467456;5395270;334005;874065;"7.0.0"
5075160;5477049;5395270;334005;874065;"6.7.0"
5024199;5447501;5395270;334005;874065;"6.6.2"
5024199;5447501;5395270;334005;874065;"6.6.1"
5024199;5447501;5395270;334005;874065;"6.6.0"
4464284;5447501;5395270;334005;874065;"6.5.0"
4299746;5447501;5395270;334005;874065;"6.4.1"
4299746;5447501;5395270;334005;874065;"6.4.0"
4299746;5481481;5375415;334005;846484;"6.3.8"
4299746;5481481;5375415;334005;846484;"6.3.7"
4299746;5481481;5375415;334005;846484;"6.3.6"
4299746;5481481;5375415;334005;846484;"6.3.5"
4299746;5481481;5375415;334005;846484;"6.3.4"
4299746;5481481;5375415;334005;846484;"6.3.3"
4299746;5481481;5375415;334005;846484;"6.3.2"
4299746;5481481;5375415;334005;846484;"6.3.1"
4299746;5481481;5375415;334005;846484;"6.3.0"
4230413;5481481;5375415;334005;846484;"6.2.4"
4230413;5481481;5375415;334005;846484;"6.2.3"
4230413;5481481;5375415;334005;846484;"6.2.2"
4230413;5481481;5375415;334005;846484;"6.2.1"
4230413;5481481;5375415;334005;846484;"6.2.0"
4195626;5481481;5375415;334005;846484;"6.1.0"
4195626;5481481;5428854;334005;846484;"6.0.0"
4195626;5481481;5429624;334005;846484;"5.8.1"
4195626;5481481;5429624;334005;846484;"5.8.0"
4195626;5469307;5446822;334005;846484;"5.7.0"
4232415;5532188;5346830;334005;846484;"5.6.0"
4232415;5532188;5346830;334005;846484;"5.5.1"
4232415;5532188;5346830;334005;846484;"5.5.0"
4203051;5532188;5346830;334005;846484;"5.4.2"
4203051;5532188;5346830;334005;846484;"5.4.1"
4203051;5532188;5346830;334005;846484;"5.4.0"
4203051;5528538;5119355;334005;883065;"5.3.0"
4203051;5528538;5129882;334005;883065;"5.2.0"
4199456;5528538;5128583;334005;883065;"5.1.0"
4199456;5558284;5128583;334005;883065;"5.0.0"
4191766;5558284;5162841;334005;883065;"4.9.0"
4191766;5508467;5128583;334005;883065;"4.8.0"
4191766;5534281;5352104;334005;866301;"4.7.2"
4191766;5534281;5352104;334005;866301;"4.7.1"
4191766;5534281;5352104;334005;866301;"4.7.0"
4107868;5534281;5352104;334005;866301;"4.6.0"
4059365;5534281;5329776;334005;866301;"4.5.1"
4059365;5534281;5329776;334005;866301;"4.5.0"
4059365;5534281;5329776;334005;886223;"4.4.0"
4059365;5534281;5323378;334005;886223;"4.3.0"
3958256;5610466;4956362;334005;886223;"4.2.0"
3958256;5610466;4956362;334005;886223;"4.1.0"
3947082;5610466;4956362;334005;886223;"4.0.0"
3961881;5477608;4662954;334005;890570;"3.9.0"
3935044;5477608;4571632;334005;890570;"3.8.0"
3935044;5477608;4571632;334005;890570;"3.7.0"
3935044;5381957;4571632;334005;911289;"3.6.0"
3935044;5386041;4571632;337927;763855;"3.5.0"
3944802;5386041;4571632;357787;763855;"3.4.0"
3865075;5276650;4571632;357787;795817;"3.3.0"
3780287;5171968;4537154;357787;795817;"3.2.2"
3780287;5171968;4537154;357787;795817;"3.2.1"
3780287;5171968;4537154;357787;795817;"3.2.0"
3947082;5610466;4956362;334005;886223;"3.12.0"
3947082;5610466;4956362;334005;905328;"3.11.0"
3961881;5494128;5022625;334005;905328;"3.10.0"
3780287;5171968;4537154;357787;795817;"3.1.2"
3780287;5171968;4537154;357787;795817;"3.1.1"
3780287;5171968;4537154;357787;795817;"3.1.0"
11104560;8646349;6677640;487891;1647053;"12.0.2"
11104560;8646349;6677640;487891;1647053;"12.0.1"
11104560;8646349;6677640;487891;1647053;"12.0.0"
11017211;8549720;6784745;487891;1663223;"11.9.9"
11017211;8549720;6784745;487891;1663223;"11.9.8"
11017211;8549720;6784745;487891;1663223;"11.9.7"
11017211;8549720;6784745;487891;1663223;"11.9.6"
11017211;8549720;6784745;487891;1663223;"11.9.5"
11017211;8549720;6784745;487891;1663223;"11.9.4"
11017211;8549720;6784745;487891;1663223;"11.9.3"
11017211;8549720;6784745;487891;1663223;"11.9.2"
11017211;8549720;6784745;487891;1663223;"11.9.1"
11017211;8549720;6784745;487891;1663223;"11.9.0"
11088691;8491343;6741964;487891;1663223;"11.8.0"
11088691;8333472;6724487;487891;1656544;"11.7.2"
11088691;8333472;6724487;487891;1656544;"11.7.1"
11088691;8333472;6724487;487891;1656544;"11.7.0"
11095330;8308982;6724487;487891;1656544;"11.6.0"
11126942;8268617;6724487;487891;1656544;"11.5.1"
11126942;8268617;6724487;487891;1656544;"11.5.0"
11073962;8268617;6724487;487891;1656544;"11.4.0"
11170168;8268617;6724487;487891;1698111;"11.3.0"
11095385;8214954;6681398;487891;1698111;"11.2.0"
11104560;8646349;6677640;487891;1647053;"11.13.0"
11061134;8658007;6676749;487891;1606353;"11.12.1"
11061134;8658007;6676749;487891;1606353;"11.12.0"
11045130;8651671;6801210;487891;1679425;"11.11.1"
11045130;8651671;6801210;487891;1679425;"11.11.0"
11045130;8611948;6801210;487891;1679425;"11.10.0"
10986218;8185261;6681398;487891;1698111;"11.1.0"
10903258;8225037;6701099;487891;1698111;"11.0.4"
10903258;8225037;6701099;487891;1698111;"11.0.3"
10903258;8225037;6701099;487891;1698111;"11.0.2"
10903258;8225037;6701099;487891;1698111;"11.0.1"
10903258;8225037;6701099;487891;1698111;"11.0.0"
9896574;8314598;6742386;487891;1528196;"10.9.1"
9896574;8314598;6742386;487891;1528196;"10.9.0"
9921786;8287486;6742386;487891;1528196;"10.8.4"
9921786;8287486;6742386;487891;1528196;"10.8.3"
9921786;8287486;6742386;487891;1528196;"10.8.2"
9921786;8287486;6742386;487891;1528196;"10.8.1"
9921786;8287486;6742386;487891;1528196;"10.8.0"
9861038;8306822;6742386;487891;1528196;"10.7.0"
9824253;8278000;6742386;487891;1528196;"10.6.0"
9652055;8267550;6733639;487891;1528196;"10.5.0"
10903258;8225037;6701099;487891;1698111;"10.48.0"
10854356;8225037;6713562;487891;1698111;"10.47.0"
10854356;8253021;6744130;487891;1717701;"10.46.0"
10822958;8253021;6744130;487891;1717701;"10.45.0"
10817894;8240150;6704590;487891;1704747;"10.44.1"
10817894;8240150;6704590;487891;1704747;"10.44.0"
10817894;8262832;6704590;487891;1704747;"10.43.1"
10817894;8262832;6704590;487891;1704747;"10.43.0"
10817894;8208710;6704590;487891;1704747;"10.42.2"
10817894;8208710;6704590;487891;1704747;"10.42.1"
10817894;8208710;6704590;487891;1704747;"10.42.0"
10856086;8208710;6704590;487891;1717252;"10.41.2"
10856086;8208710;6704590;487891;1717252;"10.41.1"
10856086;8208710;6704590;487891;1717252;"10.41.0"
10593555;8319148;6728760;487891;1705323;"10.40.4"
10593555;8319148;6728760;487891;1705323;"10.40.3"
10593555;8319148;6728760;487891;1705323;"10.40.2"
10593555;8319148;6728760;487891;1705323;"10.40.1"
10593555;8319148;6728760;487891;1705323;"10.40.0"
9681836;8267550;6638256;487891;1544588;"10.4.0"
10577893;8349280;6728760;487891;1705323;"10.39.5"
10577893;8349280;6728760;487891;1705323;"10.39.4"
10577893;8349280;6728760;487891;1705323;"10.39.3"
10577893;8349280;6728760;487891;1705323;"10.39.2"
10577893;8349280;6728760;487891;1705323;"10.39.1"
10577893;8349280;6728760;487891;1705323;"10.39.0"
10474340;8349280;6728760;487891;1705323;"10.38.5"
10474340;8349280;6728760;487891;1705323;"10.38.4"
10474340;8349280;6728760;487891;1705323;"10.38.3"
10474340;8349280;6728760;487891;1705323;"10.38.2"
10474340;8349280;6728760;487891;1705323;"10.38.1"
10474340;8349280;6728760;487891;1705323;"10.38.0"
10502467;8348321;6728760;487891;1705323;"10.37.0"
10402332;8348321;6728760;487891;1705323;"10.36.1"
10402332;8348321;6728760;487891;1705323;"10.36.0"
10428461;8348321;6728760;487891;1705323;"10.35.0"
10389272;8276029;6728213;487891;1698580;"10.34.0"
10326885;8276029;6728213;487891;1698580;"10.33.0"
10291456;8267509;6705668;487891;1698580;"10.32.0"
10211561;8191276;6705668;487891;1698580;"10.31.1"
10211561;8191276;6705668;487891;1698580;"10.31.0"
10218017;8191276;6705668;487891;1710996;"10.30.1"
10218017;8191276;6705668;487891;1710996;"10.30.0"
9681836;8237187;6638256;487891;1544588;"10.3.1"
9681836;8237187;6638256;487891;1544588;"10.3.0"
10152570;8110288;6741400;487891;1675167;"10.29.8"
10152570;8110288;6741400;487891;1675167;"10.29.7"
10152570;8110288;6741400;487891;1675167;"10.29.6"
10152570;8110288;6741400;487891;1675167;"10.29.5"
10152570;8110288;6741400;487891;1675167;"10.29.4"
10152570;8110288;6741400;487891;1675167;"10.29.3"
10152570;8110288;6741400;487891;1675167;"10.29.2"
10152570;8110288;6741400;487891;1675167;"10.29.1"
10152570;8110288;6741400;487891;1675167;"10.29.0"
10296458;8136710;6681266;487891;1607751;"10.28.0"
10257179;8136710;6681266;487891;1528196;"10.27.0"
10227804;8155879;6681266;487891;1528196;"10.26.0"
10232180;8155879;6681266;487891;1528196;"10.25.0"
10159220;8155879;6681266;487891;1528196;"10.24.0"
10126543;8155879;6681266;487891;1528196;"10.23.0"
10069686;8155879;6681266;487891;1528196;"10.22.0"
9970249;8155879;6681266;487891;1528196;"10.21.1"
9970249;8155879;6681266;487891;1528196;"10.21.0"
